,Time,ProductId,UserId,Score,Summary,Text
745,1351209600,B001NZVW80,A3318V6FJ2KIII,5,My dog enjoys it and it helps her hips.,"My dog was diagnosed with hip dysplasia as a 6-month old puppy.  The vet said it was the worst case he'd seen in a puppy her age and we were told that she wouldn't be able to walk by the time she was three if we didn't have an expensive surgery done.  I've tried various supplements and foods over the years and although she may sway a bit when walking and tire easily she's now 8 years old and we frequently go on short hikes together.<br /><br />I started feeding her Happy Hips about 4 months ago.  Since that time I've cut out any other supplements and paid close attention to how she does.  She readily eats the food and doesn't gorge herself when eating.  She seems to have more energy and stamina now.  I don't want to push her too hard but last weekend I took her on a 4 mile hike over aggressive terrain, much more than we normally do, she led the pack the whole way and even jumped in the truck quickly when we were done.  In the past I've had to lift her into the truck at the end of any hikes.  She spent the rest of the day sleeping but the next day was up and going again.  Overall I'm very impressed with my dog's health and since this has been her food over the last several months it has to be a factor in how she's doing.  I originally was going to rate this 4 stars but really have not complaints at all and my pup is doing great so I upped it to 5 stars.<br /><br />As a side note I read reviews online before feeding my dog this food and found that it is rated well by a few independent review sites."
746,1351209600,B001SB34RG,A2NM2R0EH3K6C1,5,won't kid you,I won't kid you there is nothing better than a real hot dog.  I love hot dogs but because of health reasons my husband &I had to cut back.  We tried linketts and found they are an excellant substitute.  Now we can have hot dogsdogs any time we want& during foot ball season that is all the time. Kraut dogs you can't tell the difference between linketts & the real thing. I 'am happy & so is my stomache.  GramaM<br />P.S. You can freeze them & take out as needed.
747,1351209600,B00146K7MU,A23OJZCP25VVIE,5,Licorice Pastels a Hit,Very delicious and enjoyed by many people.  These pastels do not melt and do not require special storage or handling.
748,1351209600,B000CQID7E,A26DOVGY14V7NX,5,breakfast tea,We switch to this decaf tea at night for a great cup of tea and no sleep problems. Thanks for a good cup of tea.
749,1351209600,B000FDQV8M,A1N9VWQSB1CX0E,5,Great Coffee,I have used Alessi Decaffenated Caffe'Expresso for years.  It is sometimes difficult to find at local gracery stores and specility coffee stores are far too expensive.  It makes great expresso and excellent caffe' latte. The price on Amazon is excellent.  I buy it in a pack of six and price is even better.
750,1351209600,B001ELL9GI,AJB0B4DIL1292,5,a great product and deal,"I looked at all of the reviews and shopped around locally before buying these.  Locally the best deal I could find was $6 for 1 oz!!!!! I use them on my cereal, yogurt, granola and even in baking. They are yummy and very good for you. I shared one bag with my two health conscious kids and put the other bag in the freezer so I can dip into as needed.  You will not regret buying these.  I tried roasting some but prefer the nibs in their natural state.  I plan to grind some up and try in place of cocoa powder in recipes."
751,1351209600,B005P0NW14,A2B8TQ3M0VRKV8,5,Great Product,"I enjoy drinking this in a greek yogurt smoothie in the morning.  I use greek yogurt, pineapple, banana, and green superfood chocolate powder!  Delicious!"
752,1351209600,B00823T1K2,A2TNEYVYHY3C4C,3,Tepid Response from My Cat,"It's difficult to write a review for food that I have not personally eaten or been able to obtain a verbal response for from its intended consumer. I don't think my normally voracious cat loved this product though; she would often take a few bites, then walk away from it, then come back to it only when she became very hungry. Of course, this is only one case, and I have no explanation--the ingredients seem to be good and it didn't smell or look particularly offensive."
753,1351209600,B001E5E3S0,A27NSDZXTFJXVZ,5,Great product,"McCann's Irish Quick cooking is the best tasting oatmeal in my lifetime of experience.  Also very convenient purchasing it at Amazon.  Stores either don't carry it, or are out of it or have high prices.  I am very pleased with this product."
754,1351209600,B00800525U,A22IAC67WWBIJB,2,disappointed,I am disappointed with this press. I was hoping it would make a good cup of coffee like the AeroPress does but there is no comparison... and the AeroPress also cleans up much easier. If you are looking for a great cup of coffee...look elsewhere. If you don't have a Keurig machine and want a inexpensive way to use K-Cups then you may be satisfied. Howevert the machine is much faster and easier to use.
755,1351209600,B007TBO6PI,A2W8NAL3R6U8TF,5,Delicious!,"Love these packs. I have made pretzel dogs, bites and sticks. I  have even used the pretzel mix to make calzones and pizza. Both came out great."
756,1351209600,B001SAVSHU,A1SGK9Z6F04XI5,5,Sesame seed packets from Amazon,"I particularly like this method of packaging.  I don't use a lot - mostly for garnishing loaves of bread.  By having it in small packages, I can keep the extras in the freezer until needed so it stays nice and fresh."
757,1351209600,B0029J6KQS,A2GPVA0G0TPRFU,5,Munch Bars,The candy bars were awesome they don't sell them locally so I had to buy the through Internet. If fact between my daughter and I finished them up. I'm ready to order more
758,1351209600,B007OXHJX2,A2PJ4OL92XGPHY,5,Whole Grain Food for great Health Benefit,I love the taste and ease of cooking this rice.  The reason for making the purchase was because of the fact that is is a whole grain food item with a great deal of health benefits.  Made the puchase for a diabetic because it is a low glycemic food item.<br /><br />I must say that everyone who I have shared the Black Rice with enjoyed it the most when it was cooked in a broth.<br /><br />I like the texture and taste with or without broth.  I must say that the health benefits of the rice is what I was seeking and have found in this rice.  Worth every penny that I spent on it.
759,1351209600,B000LKZD4W,A2YRK0YLBN5CC2,3,"Good flavor, but a wet mess","I got the teriyaki flavor and, while the flavor is good and the texture is also good once you get it into your mouth, it can be a mess getting it there.  As other reviewers have noted, this is not like your typical dry jerky.  It seems more like something that would be created by the company that makes SlimJims or something - it's moist and chewy.  The individual packets don't tear easily, either, despite being notched at the end.  You know how sometimes plastic can tear very cleanly, but sometimes it turns into a ragged edge and becomes a struggle?  That's what happens with these 8 times out of 10.  So if you're out and about (not near a sink) and you try to open it and the tear doesn't work perfectly, you potentially have liquid dripping out onto you, certainly on your fingers as you're trying to get the jerky out of the package and into your mouth.  And the liquid dries sticky.<br /><br />Anyway, as I said, the flavor is good and I've now eaten most of mine, but I have taken to opening the package with scissors and eating them only at home so I can wash my hands afterward."
760,1351209600,B000FMZO90,A1EBWGUV88OZ2G,5,Great snack!,Love the snack and very affordable!I bought them to get a better price than at the store and saved $1 per bag!
761,1351209600,B0051WBSPI,A1IK1XYGTNVLOW,5,Great service,Not only is the popcorn terrific and as advertised (hull less) but the order arrived early thanks to their fast and efficient service. Yep! We will do much business with them over the coming years.
762,1351209600,B003JA5KLM,A3UOYYQS5Z47MS,5,Morning Coffee,Great coffee at a good price. I'm a subscription buyer and I buy this month after month. What more can I say?
763,1351209600,B009K7YUDM,A26XOLPFPUPOAL,4,Allergy information from the label: not safe for nut allergy sufferers,"From the label on the Cadbury Screme Egg: ""ALLERGY INFORMATION: MANUFACTURED ON THE SAME EQUIPMENT THAT PROCESSES PEANUTS/TREE NUTS.""<br /><br />The eggs are tasty, nonetheless, although milk chocolate is not my favorite.  Also, FYI, the filling is mostly white with a band of bright green running through it."
764,1351209600,B001HTIUDC,A27RDA09KDYVGY,5,Delicious,"This product is a great alternative to peanut butter, or any butter. I like it just as much as I ever liked peanut butter. It has a similar nutty flavor, with a great contrast of salty and sweet. The shipping was fast, and its a delicious and healthy snack you can eat with just about anything!"
765,1351209600,B0075JTJ42,A20SW5W6FQU0TY,5,Nice,"Super give me full recovery after training in the gym, nice flavor and do not make fell heavy in the stomach"
766,1351209600,B005HUVI40,A1DV7TLJ1HT08H,1,"great product, poor delivery","The coffee is excellent and I am a repeat buyer.  Problem this time was with the UPS delivery.  They left the box in front of my garage door in the middle of the driveway. Because of this odd delivery location, my wife ran over the box when she backed out of the garage and did not see the box.  we lost half of the cups.  Thius is the third time I have written about this matter to Amazon with no results.  Hopefully someone will respond to me.<br /><br />fred santaniello"
767,1351209600,B003WP05CS,A2XACLNGHY1EOA,5,dry throat,"Very good product. Have used it for years, but for some reason stores around here stopped carrying this flavor.<br />Helps not just a sore throat, but a dry throat too.  Glad that someone is still selling this product."
768,1351209600,B000FZRYM2,A3L53GLROBET4F,5,Red Chili Fettuccinne,"This product is great - looks, cooking time and taste.  Have been using it for<br />years.  My wife has dish adding chicken and mushrooms to this that is fabulous!<br />Once tried Red Chili Fettuccinne will be a ""must have"" in your pantry."
769,1351209600,B004U49QU2,A3464G00K8ZYD1,5,Great Tasting Double-Chocolate Cookie,"The Chips Ahoy! Chewy Gooey Megafudge cookie combines a rich, gooey chocolate fudge cookie with rich chocolate chips. It was great back in the day, even though I've since become more abstemious in my ways."
770,1351209600,B000SDKDM4,A18NG9I9MT2V8I,5,Deeeee-lish!,"For far too long I was a devotee of the Starbucks roast.  This is so much better.  Rich, tasty, strong coffee without the BITTER bite.  Lovely crema.  Works great in my automatic espresso machine, too.  Love, love. love Lavazza."
771,1351209600,B002GWHBU2,A2NUQSB42RKBFA,5,Jamaican Blue beans,Excellent coffee bean for roasting. Our family just purchased another 5 pounds for more roasting. Plenty of flavor and mild on acidity when roasted to a dark brown bean and before any oil appears on the bean itself (455F @ 17 minutes).
772,1351209600,B000SWTKV0,A1UVMDUODN4H9D,5,AMAZING,"I bought this on a whim; and it was totally worth it. Sea salt is delicious, and leaves table salt tasting like- pepper (shiver). One thing- you do need to crush it in order to make it usable in most situations."
773,1351209600,B00816PNK2,ABDQA93G2GTXC,5,This is so good!,"I purchased this after my sister sent a small bag to me in a gift box.  I loved it so much I wanted to find it to buy for myself and keep it around.  I always look on Amazon because you can find everything here and true enough, I found this wonderful candy.  It is nice to keep in your purse for when you are out and about and get a dry throat or a tickle in the back of your throat.  It is also nice to have in a candy dish at home for guests to try."
774,1351209600,B0014DXT5A,AZUCLRMHEBUG0,5,ZipFizz liquid energy shot,Have used this for years.  Gives long lasting energy boost with no sudden let down. Good taste.  4 oz ea. so can put them in  my carry-on when traveling.
775,1351209600,B008572JIG,A1HKHIP6VCMALP,3,Our dogs love it but finding low price and 12 oz cans is tough,"When Amazon LLC was selling large cans it was affordable via super saving shipping.  You expect a price reduction when buying large size cans.  One quarter of these cans was only partially filled with chunks, having an inch of fluid before touching the meat product.  I shake each of these large cans before opening one.  We prefer the smaller cans of this product, but local chains do not carry it in either size, and Amazon only offers it in large.  Our dogs love the pedigree brand pouches and cans, especially the beef and liver.  Although, they use corn product (one reviewer noted) and my veterinarian espouses ""...it's mostly water,"" our dogs vote is positive.  We treat our pets and give this to them because they like it...not for their health.<br /><br />After finding the substantial price increase this morning, I found the small cans at PetCo.  Perhaps, Amazon will get a small can supplier for the ""beef and liver"" chunks in the future."
776,1351209600,B007TGDXMU,AGUBQN9M09VQ4,1,Not what I expected,"First of all the ""k-cups"" were weird and the taste was not what I thought.  I would not buy this product again."
777,1351209600,B007TGDXMU,AAMUNRK134Y5P,5,Very pleased,"Good price, good quality with convenience.  Fully met my expectations.  Would recommend.  The breakfast blend was mild and a nice start to the morning."
778,1351209600,B000RZSPTG,A3GF0GES2U2V19,1,Made in China,I didn't realize this product is made in China. I try to be so careful...They even say endorsed by the American Canine Association (maybe that's in China too).
779,1351209600,B000G6O2QG,A32NC2UF34RJQY,5,Great for HS lunch,"Great for HS lunch, kid enjoy as a snack also, will buy again. Salted chips are good too, tried them too."
780,1351209600,B001EYUE5M,A29BJSTYH9W3JI,5,super coffee,Great coffee and so easy to brew.  This coffee has great aroma and is good to the last drop.  I actually like all the brands.  This is the way coffee should taste!!
781,1351209600,B0081X097M,A1KIL93AY6MFGS,5,Metromint or Bust!,Chilled Oragemint is a classic refreshment for a dry and scratchy pallet. Premium price is met with exceptional taste and exceeded satisfaction<br />Go for it!
782,1351209600,B008BT11RI,A3OGEVXL65IGNI,5,Grandma's Chili Powder Replica Very Good,This product is what Grandma's Chili Powder used to be. People have posted and searched online for the no longer available Grandma's Chili Powder. Well this Williams Chili Season Mix is the same thing. It is great. Try this.
783,1351209600,B0029NQNWU,A1HKHIP6VCMALP,3,Our dogs love it but finding low price and 12 oz cans is tough,"When Amazon LLC was selling large cans it was affordable via super saving shipping.  You expect a price reduction when buying large size cans.  One quarter of these cans was only partially filled with chunks, having an inch of fluid before touching the meat product.  I shake each of these large cans before opening one.  We prefer the smaller cans of this product, but local chains do not carry it in either size, and Amazon only offers it in large.  Our dogs love the pedigree brand pouches and cans, especially the beef and liver.  Although, they use corn product (one reviewer noted) and my veterinarian espouses ""...it's mostly water,"" our dogs vote is positive.  We treat our pets and give this to them because they like it...not for their health.<br /><br />After finding the substantial price increase this morning, I found the small cans at PetCo.  Perhaps, Amazon will get a small can supplier for the ""beef and liver"" chunks in the future."
784,1351209600,B007TGDXMU,A9JMG87TELB6N,5,Best coffee I ever had,This is the best coffee I have ever had. I have had Keurig coffee maker for several years and I tried many different brands and flavors and San Francisco Bay Breakfast Blend is the best.
785,1351209600,B007PA34DS,A3AE4G41HPLMP,5,Newman's own Organics Decaf Cups,"newman's Own Organics Special Decaf hasGreat flavor,not bitter at all.Excellent! Would definitely order again.Wish price was a little less pricey."
786,1351209600,B004IMYBIS,A33V118ZVFLGVK,4,Delicious but not for everybody,"Pros:<br />- Wholesome ingredients<br />- Easy to mix and make<br />- Flavorful and hearty<br />- My wife and I like the waffles and pancakes made from this mix.<br /><br />Cons:<br />- Grainy and gritty. We like this, but it's definitely an acquired taste.<br />- Separates if too much liquid is added so you can't make thin hotcakes or crispy light waffles with this mix.<br />- The boxes are tiny, a lot of product goes a little way. We get two breakfasts plus a few to freeze per box."
787,1351209600,B007RVT57O,A2QZ1A8GBTD74X,5,Great,"Great product and shipped quickly! I bought it as a present and they loved it. Thanks a lot, I will be buying again in the future!"
788,1351209600,B004WMPQ7Y,A4IL0CLL27Q33,1,Buyer beware,Nespresso makes GREAT coffee and GREAT machines. The Nespresso capsule offers posted here are from a third party who is putting a large additional margin on their price.<br /><br />You can order the same products online from Nespresso for approx $0.55 each (half the price here).
789,1351209600,B0013E7C0S,A1RPZXDAATA442,4,"Delicious, but lid is cheap","I bought this syrup after reading the glowing reviews here. It is indeed very tasty, but I have to knock off a star for the flimsy lid. I flipped it open to try the syrup for the first time and half the hinge broke. I would happily have paid 50 cents more for a durable lid since the container is a good size and now I have to use it very gingerly for the next few months."
790,1351209600,B004ZYDB5I,A4IL0CLL27Q33,1,Buyer beware - pricing out of line,"Nespresso makes GREAT coffee and GREAT machines. I switched over to a Nespresso machine 7 years ago and have never looked back. I save a small fortune every year by making my lattes at home.<br /><br />That being said, the Nespresso capsule offers posted here are from a third party who is putting a large additional margin on their price.<br /><br />You can order the same products online from Nespresso for approx $0.55 each (half the price here)."
791,1351209600,B00286KM2A,A1CRIM13JI0ZOV,5,Convenient,"Our family drinks about two gallons of iced tea a day. Liptons gallon size bags make it easy to have iced tea on hand at all times. We put 3/4 cup of sugar into hot tap water add one tea bag and let it sit on the counter for a couple hours, remove the tea bag stir and refrigerate. So simple and so refreshing."
792,1351209600,B0055RU9RC,A1PLO6OW6O2Z1,5,Love it!,"My dog has digestive issues and this product works great for her.  I am not sure she loves the taste because she only eats when she is hungry and does not run to eat it as she would other brands.  But, it does work and that is what counts.  Thank-you for making a product for digestive issues."
793,1351209600,B008NDSNAU,A2Z0XFW79HXASE,5,Yum,"Yum, Yum, Yum, Yum...  (Munch, munch).  Yum!  Love it and it tastes wonderful.  Works perfect in a whirly-popcorn maker.  They best compliment is when the kids ask, can we make another batch, and they like it better than the movie.  Our friends have tried it and have asked for what we use as our popcorn recipe.  How cool is that!?"
794,1351209600,B001R3BQNY,A1EAVF2W1QBTU1,5,WoW I was a Phsyco path at work,"Finally I was a physo path at work! I go in at 3:30am and normaly im tired, with this I put 1 packet into a bottle of water and right after i clocked in I downed the entire bottle straight. Within 5 min I was a physco path got me threw the day no crash no burn great deal saves me allot of money compared to 5 hour energy! I love it!!!!"
795,1351209600,B002YR97SS,AKXZEJH9B6BQ8,4,good deal,"it's okay, but I would prefer a larger nugget type product. This ends up powder at the bottom of the bag.<br />Overall, it's a good deal, especially since it's organic.  Add a little flavoring and you can replace most uses for hamburger, or stretch that organic lb. of beef into 2."
796,1351209600,B00750E0X6,A2CPS5MWG87O7E,2,not what i expected,"when i ordered this i expected a big box full of fortune cookies like the one in the pcture, nonetheless, when i got it it was very small and the fortune cookies tasted weird. they were okay, but not he best i had ever had."
797,1351209600,B004IN6GVM,A5PFLD64SYXYK,5,The BEST dog candy,This brand of dog treats is by FAR the most loved product of its kind my two miniature schnauzers have ever had for snacks. I have been feeding it to them for many years.  We  have tried other things but my babies always prefer the Purina TBonz!
798,1351209600,B000ILEITA,A2CYN807KI4S4,5,"Blue Dog Bakery Natural Low Fat Dog Treats, Assorted Flavors","My dog loves these treats and I love the fact that they are natural and low fat.  I did have difficulty getting them though.  The USPS completely dropped the ball on this.  The first order they lost and couldn't/wouldn't find until Amazon called them.  Then they miraculously found them and said that they would deliver within a week.  That was two weeks into a guaranted 2-day delivery.  I reordered and got the new order in before the scheduled delivery date.  Well, the scheduled delivery date came and went with no dog treats and no call from the USPS.  Amazon did reimburse me for the first order though.  In summary...treats good...USPS...sucks!  Is there any alternative shipping methods available?"
799,1351209600,B00451WLYI,A2GW6JUVTALDPV,1,I did not receive my order,"I placed my order through Amazon and after about 10 days inquired about my order because it had not shipped.  I received an email back from Starbucks that my order had been canceled. No explanation at all, just that it had been canceled. I checked back on Amazon and see that this item is still available but they had raised the price.<br /><br />So instead of honoring the price they just blew me off like the sale never happened.  Shame on Amazon for allowing a seller to do this.<br /><br />Bottom line, Amazon has gone down a few points in my eyes.  Greedy Starbucks can keep their coffee."
800,1351209600,B003A2AZNM,A27G6T9INFS2O7,1,Reese's and Hershey Bars,$30 is way too much - this company is laughing all the way to the bank.  Wait til after Christmas - last year I paid $5 for both the Reeses AND the Hershey!!  Both worth the wait!!
801,1351209600,B0079OTURE,ANSBPV2CZVZ39,5,I love the powdered xylitol,"even though this stuff is higher in price and I wished i could afford the powdered all the time, this is great for in my coffee or drinks to sweeten. when baking with xylitol though, it can be a little too much. xylitol will loosen your stools, give you gas and other things. the more your body gets use to it..the more you can eat. so I mix in some other sweetener like organic agave inulin powder (not the liquid, its full of sugar). It will definitely give you gas but no other side effects."
802,1351209600,B003ZT25P6,A34ZMGNQ61MPWC,4,Yummy!!!,This product is the closest I've come to finding the pumpkin spice latte at 711...it only comes out in the fall so stock up!
803,1351209600,B003XKF6CQ,A3IYSIAKYOMKTO,5,Mellow,"This honey made from blueberry blossoms has a milder, more mellow flavor profile than a lot of other honeys. It's really good on waffles because it doesn't overwhelm the vanilla in them."
804,1351209600,B001A5VLYS,AMPYE406UY34Y,5,Love It,"First let me say I'm new to drinking tea. So you're not getting a well rounded expert opinion. I started drinking lipton green tea at work and loved it. Small caffeine boost, great flavor, no calories, etc. Read about white teas online so I gave this a try. The price is incredible. The tea reminds me of a tea I drank at a Chinese restaurant when I was young. Brings back good childhood memories, love the flavor. WILL BUY AGAIN."
805,1351209600,B007TGDXMK,A1BSGNCHEI1PJI,5,Very Nice Medium Roast,"This coffee has the best aroma!  Great medium taste.  I have replaced our Starbucks Pike's Peak Roast because my husband and I like the taste better.  I store it in a sealed container, don't mind that I can't store it in my drawer with the other k-cups.  The overall morning experience is pleasant!"
806,1351209600,B00529PECI,A3H4L7TJKQHW4Q,2,One of the better one's,"I tried one stick of this, and two other flavors.  This salmon is so tough that when you break it in half, if forms razor sharp ends.  It is very very salty and not all that great in my opinion.  I am used to King salmon being very juicy and oily.  I understand this is jerky, but it is to tough to chew."
807,1351209600,B002RZ1Q3Q,A3UCQK5288MQ98,5,Excellent.,"I am a major fan of the Cornucopia kits and this kit was the third kit of theirs I bought.  The wine was great, but as one reviewer pointed out, the labels are misspelled.  That's just a minor issue and was good for a few laughs."
808,1351209600,B003VXHGE6,A3GFZIL1E0Z5V8,5,Rodeo Drive is Crazy Good Coffee!,Rodeo Drive is my absolute favorite and I'm ready to order more!  That's if I can find it.<br />I don't know why they are discontinuing it.<br />It arrived very fast.
809,1351209600,B0051WBSFI,A1IK1XYGTNVLOW,5,Great service,Not only is the popcorn terrific and as advertised (hull less) but the order arrived early thanks to their fast and efficient service. Yep! We will do much business with them over the coming years.
810,1351209600,B002AQP5FW,AEWJD0G85FPSG,5,Betty Crocker yellow cake mix,The Betty Crocker Gluten Free yellow cake mixes are delicious and easy. When buying these particular mixes here in bulk of 6 boxes they came out to be so much cheaper than buying them in my stores in my area. So delicious sweet treat and cheaper price is a steal!!! The Chocolate cake mix and brownie mix are definately NOT cheaper to puchase this way here for some reason.
811,1351209600,B00523NRVO,A2JDXKFZ0PFHKU,5,The perfect pop!,"These lollipops are are well done, look exactly like the picture. Not a single one was broken! They packaged each lollipop so nicely, very impressed!"
812,1351209600,B0001UK0CM,A2V8WXAFG1TEOC,5,Excellent taste,"This is to me a great coffee, once you try it you will enjoy it, this coffee has a wonderful taste."
813,1351209600,B001EQ5IAG,A225UWT247BBBH,5,Great stuff! No aftertaste.,"I made sugar-free merengues with this sweetener and they turned out beautifully. This sweetener does have a cooling effect on the tongue just like peppermint, so you will either need to use it in combination with another sweetener, or plan for this effect (I used peppermint flavoring, so it was fine).  In heavier baked goods with more ingredients, this isn't a problem, but frosting/icings and merengues can't cover it up.<br /><br />I've also used it to make carb-free flaxmeal cornbread and chocolate cake, and it is amazing. No funky aftertaste like splenda, equal, and sweet n'low.  The cooling effect is undetectable in the more complex recipes."
814,1351209600,B000SMN0DO,AHAJ5BRYBP7U2,5,This stuff is awesome!,"Dandy Blend is awesome! Why drink coffee when you can drink Dandy Blend? Coffee has lots of things in it that are bad for you (check the web), even though people don't like to admit it. Dandy Blend is a liver cleanser and it tastes great. You can drink it hot or cold. I usually drink it hot and add a little rice milk to it to give it that creamy taste. Mmm, yum. I think I'll go drink a cup right now. It is so much better than all of the ""coffee substitutes"" out there. (I've tried them all.)"
815,1351209600,B00018CWN4,A37264CFSSA73O,5,Great quality!,"This product is very good and I won't change it for any other brand nor vendor.<br />It made my ""chipas"" taste delicious."
816,1351209600,B004O86R2O,ABSMK7ETXKES0,5,Great product!!!!!!!!!!!!,price and quality are awesome!! Buy recommendation only!!!!!!!!!!!!!!!! We ordered several of them and we loved them.  Price is so great and they offer free shipping if you buy certain amount.
817,1351209600,B006N0KV8W,A1OA7ZKRQH98C8,5,no complaints,"I'm a huge fan of Jack Daniel's jelly, <a href=""http://www.amazon.com/gp/product/B00016268C"">Historic Lychburg Tennessee Whiskey Burgundy Grape Jelly</a>, so I definitely wanted to try this.  I love how you can get four different flavors instead of a four-pack of the same thing, so this is a good buy.<br /><br />I prefer the Spicy Original and the Original No. 7 Recipe, as I like my sauces to have more of a bite instead of a sweetness, which the Hickory Brown Sugar and the Honey Smokehouse versions have.  So if you like sweet sauces, you're also covered here.<br /><br />I put the Spicy Original on my mashed potatoes and Original No. 7 Recipe on ham, so you're not limited to pulled pork or ribs.  But I used to live in Memphis, where I would eat barbeque pizza and barbeque spaghetti.<br /><br />Overall, I don't consider this expensive for what you get, and I'm pleased with the quality of the product.  Now if I could get the jelly at a reasonable price without having to go to Lynchburg, I'd be good to go."
818,1351209600,B0040B5K28,A22CAEM146DDH5,5,Good food,The only dry food my queen cat will eat. Helps prevent hair balls. Good packaging. Arrives promptly. Recommended by a friend who sells pet food.
819,1351209600,B0028GWGY2,A1U2QG2PO7TY9X,5,wonderful tea,I love this tea. It is so refreshing and easily brewed. I have shared it with friends and they are amazed at the wonderful flavors. it is my favorite!
820,1351209600,B000BRR8VQ,A1HHNY1GVD3UIS,5,my dogs love the peanut butter!,"First off, read the ingredients, no crazy words I can't pronounce, which means it's all natural! I got the peanut butter treats for my two children: husky/shepherd and a lab/shepherd mix, and they can't get enough of them. Plus, on Amazon, this is such a great value for 16oz. Beats petsmart for sure! I'll be looking for more Zuke's products now that I've discovered them. Thanks Zuke's!"
821,1351209600,B003ASXKV0,AUEA2NJHMK9DF,4,Like this tea,This tea has a nice flavor although I wish it was a little stronger.  I have brewed way it states and even tried letting it sit longer  to get a stronger cup but it didn't work.  Am pleased with purchase and flavor overall.
822,1351209600,B005K4Q1RW,A2TZKSY1ZWPOU9,5,Great Hot Cider!!!,It is hard to find much of anything sugarfree that really tastes good but this apple cider is the best.  I also love the regular hot apple cider in sugarfree form.
823,1351209600,B007FK3JS8,A11X0ENDTFGCEH,5,"Enjoyable, quick cups of coffee with no waste","My mother loves this coffee and the pods fit her coffee maker. It is hard to find pods that do work for it, so we have a standing order for this brand. She can have one or two cups, and go on her way. You just can't beat the ease!"
824,1351209600,B000CQIDJM,A26DOVGY14V7NX,5,breakfast tea,We switch to this decaf tea at night for a great cup of tea and no sleep problems. Thanks for a good cup of tea.
825,1351209600,B004WZ4KK0,A19SKPB9MCXGGH,5,The best Tassimo coffee,"I love all the coffees I have tried, but the Gevalia Dark Italian Roast is the best by far.  I would recommend it to serious coffee drinkers."
826,1351209600,B003OFNR6M,A27LEUWQ49OTWX,2,"Poor germination rate, poor growth","I have tried to grow these in little starter plugs and I sowed directly onto a soil.  Both times germination rate was very poor.  Transplants died.  Direct sowing was a bit better but those geraniums were growing very measly.  I planted them in very good soil (I test all my soil annually) all other things grown in that soil were great!  I would give it 1 star, but give it a benefit of a doubt as I might have not know how to properly grow these geraniums."
827,1351209600,B002ESVRWQ,A293T21WVQ3TDC,2,A bit weak...,"The coffee ""Blend"" is really lean on Kona and really fat on fill. I could not get a full bodied taste no matter how I ground it. If you want real Kona taste, spend the bucks and buy real Kona!!!"
828,1351209600,B000EIE20M,A39QHSDUBR8L0T,3,Just ok,I bought this brand because it was all they had at Ranch 99 near us. I find it spicy (hot) but not enough flavor. I would have rather bought Maesri Thai Green Curry Paste. It is much much more flavorful and spicy.
829,1351209600,B000EMAZK4,A46U02M3QK02,5,FAVORITE tea...,Lipton makes the BEST French Vanilla tea...I have tried others and this is my favorite.  Just the right balance in the vanilla flavoring.  I buy it by the case as it is hard to find in stores - thankful Amazon is carrying.  LOVE this tea!
830,1351209600,B0032CJPOK,A2NJAE2OHSSFA7,5,Best formula on the market,"I have tried pretty much every formula on the market, from similac to enfamil, and this is by far the best.  It settles well with my baby's tummy and she doesn't have any digestive problems.  It's worth the extra money."
831,1351209600,B0014X5O1C,AHYRTWABDAG1H,5,Wonderful alternative to soda pop,"This is a wonderful alternative to soda pop.  It's carbonated for those like me that just enjoy fizzy drinks way too much for their own good, yet it also contains 70 percent total juice.  I'm not going to say it should be a substitute to drinking normal fruit juice, but if again you're like me, and both are almost addicted to fizzy drinks and can't stand the taste of any artificial sweetner to even try to gag down a ""diet"" soda, then this is very much the way to go.  I also do suggest this flavor, most or all of the Izze line uses some of the flavor of juice listed on the can, but also some grape and/or apple juice as a ""filler"".  They do the same here, but it tastes first like clementine or at least orange juice, and then a hint of the others come through.  I've found with most other flavors of Izze it will taste more like the ""filler"" first, and then the flavor listed on the can or bottle.<br /><br />Price may seem high, but compared to what a 4 pack costs here it's actually not horrid considering.  And if one has an amazon prime account, then shipping costs aren't a major issue."
832,1351209600,B001PHVO5W,A20RGALDT1UMYG,1,way too bitter,"I love coffee. I am used to strong coffee, I have lots of it. I drink espresso with no sugar or milk. But strong coffee doesn't have to be this bitter. My stomach hurts from drinking it."
833,1351209600,B0054ES1NK,A25QCYSED869Q3,5,If you like mint candy......,"This is the best hard mint candy in the world.  Expensive, though.  I can't find it in stores.  Anyone know where I can get it off-line?"
834,1351209600,B000S859NC,A2H7STZ2URUCOE,5,GREAT TEA,"Rooibos Natural Red tea is something of a personal taste! It has an interesting flavor as all things that are good for you do! I prefer to add a little cinnamon to mine. It is known to be used for people who get GOUT and since I do , I have had no incidents since drinking this tea! If it works, use it! It is a good tea and caffeine free. Some prefer it with sugar!Give it a try too for it's calming effect!"
835,1351209600,B004NB7A1O,A2JDXKFZ0PFHKU,5,Perfect pops!,Not a single pop arrived broken! They take a lot of time in the packaging of this product and it is much appreciated.
836,1351209600,B000EML7DS,A2DFSA2JXQKVY3,4,Not bad.,"These are small and very salty. The taste is good, but very strong, so it's a good thing the package contains a small amount. It only takes a few little crisps to cure my salty/crunchy craving. I can snack on one package for an entire day. Of course these would not be a good snack if you're very hungry, because there isn't enough there to fill you up. For less than $1 per pack it's an okay deal."
